PropertyID,TaxYear,LinkedProperty,LinkType,LinkTypeDesc,LinkedPropertyID
1539347,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539348,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539349,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539350,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539351,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539352,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539353,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539354,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539355,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539356,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539357,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539358,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539359,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539360,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539361,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539362,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539363,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539364,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539365,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539366,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539367,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539368,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539369,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539370,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539371,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539372,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539373,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539374,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539375,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539376,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539377,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539378,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539379,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539380,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539381,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539382,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539383,2019,06-0905-32-3-01-60-0000,127508,8 - Split,609149
1539393,2019,06-0699-06-4-03-01-0000,127508,8 - Split,625370
1539413,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539414,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539415,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539416,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539417,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539418,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539419,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539420,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539421,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539422,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539423,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539424,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539425,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539426,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539427,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539428,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539429,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539430,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539431,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539432,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539433,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539434,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539435,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539436,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539437,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539438,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539439,2019,06-0798-09-1-48-01-0000,127508,8 - Split,613696
1539441,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539442,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539443,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539444,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539445,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539446,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539447,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539448,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539449,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539450,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539451,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539452,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539453,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539454,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539455,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539456,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539457,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539458,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539459,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539460,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539461,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539462,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539463,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539464,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539465,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539466,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539467,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539468,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539469,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539470,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539471,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539472,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539473,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539474,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539475,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539476,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539501,2019,06-0798-09-2-60-01-0000,127508,8 - Split,613694
1539675,2019,06-0062-34-2-12-08-0000,127508,8 - Split,632012
1539676,2019,06-0062-34-2-12-08-0000,127508,8 - Split,632012
604794,2019,06-00RFG10088-001,123025,Real Property/Personal Property Link,570106
604825,2019,06-00RFG10414-001,123025,Real Property/Personal Property Link,570114
604847,2019,06-00RFG10436-001,123025,Real Property/Personal Property Link,570121
604910,2019,06-00RFG12267-001,123025,Real Property/Personal Property Link,570138
604913,2019,06-00RFG13442-001,123025,Real Property/Personal Property Link,570142
604938,2019,06-0904-18-1-02-05-0000,60218,3 - Agricultural (tieback is primary parcel),1428839
604938,2019,06-0904-18-1-02-07-0000,60218,3 - Agricultural (tieback is primary parcel),605012
604938,2019,06-0904-18-1-02-07-0001,60218,3 - Agricultural (tieback is primary parcel),605012
604938,2019,06-0904-18-1-02-09-0000,60218,3 - Agricultural (tieback is primary parcel),1428840
604944,2019,06-00RFG15123-001,123025,Real Property/Personal Property Link,570157
604955,2019,06-00RFG15234-001,123025,Real Property/Personal Property Link,570163
604959,2019,06-00RFG15256-001,123025,Real Property/Personal Property Link,570168
604963,2019,06-00RFG15275-001,123025,Real Property/Personal Property Link,570173
604974,2019,06-00RFG15403-001,123025,Real Property/Personal Property Link,570178
604976,2019,06-00RFG15416-001,123025,Real Property/Personal Property Link,570183
604997,2019,06-00RFG15515-001,123025,Real Property/Personal Property Link,570191
604997,2019,06-00RFG15515-001,123025,Real Property/Personal Property Link,570190
605000,2019,06-00RFG15519-001,123025,Real Property/Personal Property Link,570196
605004,2019,06-00RFG15624-001,123025,Real Property/Personal Property Link,570201
605011,2019,06-00RFG15708-001,123025,Real Property/Personal Property Link,570208
605040,2019,06-00RFG16077-001,123025,Real Property/Personal Property Link,570219
605045,2019,06-00RFG16110-001,123025,Real Property/Personal Property Link,570224
605057,2019,06-0904-05-3-03-35-8002,60219,4 - MH Linked to Land in Same Ownership,632936
605097,2019,06-0904-22-1-01-12-0002,60216,1 - Imps Linked to Land Owned by Others,633200
605097,2019,06-0904-22-1-01-12-8001,60216,1 - Imps Linked to Land Owned by Others,633200
605125,2019,06-00RFG16322-001,123025,Real Property/Personal Property Link,570237
605228,2019,06-00RFG16419-001,123025,Real Property/Personal Property Link,570252
605239,2019,06-00RFG16430-001,123025,Real Property/Personal Property Link,570257
605347,2019,06-00RFG21191-001,123025,Real Property/Personal Property Link,570278
605383,2019,06-0904-05-3-03-10-0002,60216,1 - Imps Linked to Land Owned by Others,645781
605383,2019,06-0904-05-3-03-10-8001,60216,1 - Imps Linked to Land Owned by Others,645781
605392,2019,06-0904-27-2-50-62-8001,60219,4 - MH Linked to Land in Same Ownership,634966
605392,2019,06-0904-27-2-50-62-0002,60219,4 - MH Linked to Land in Same Ownership,634966
605506,2019,06-00RFG22706-001,123025,Real Property/Personal Property Link,570299
605531,2019,06-00RFG22819-001,123025,Real Property/Personal Property Link,570306
605531,2019,06-00RFG22819-001,123025,Real Property/Personal Property Link,570307
605584,2019,06-00RFG24401-001,123025,Real Property/Personal Property Link,570316
605642,2019,06-0904-08-4-02-01-0000,60218,3 - Agricultural (tieback is primary parcel),604943
1547730,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547730,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547730,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547731,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547731,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547731,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547732,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547732,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547732,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547733,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547733,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547733,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547734,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547734,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547734,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547735,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547735,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547735,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547736,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547736,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547736,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547737,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547737,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547737,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547738,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547738,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547738,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547739,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547739,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547739,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547740,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547740,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547740,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547741,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547741,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547741,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547742,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547742,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547742,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547743,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547743,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547743,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547744,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547744,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547744,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547745,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547745,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547745,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547746,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547746,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547746,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547747,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547747,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547747,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547748,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547748,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547748,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547749,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547749,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547749,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547750,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547750,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547750,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547751,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547751,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547751,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547752,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547752,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547752,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547753,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547753,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547753,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547754,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547754,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547754,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547755,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547755,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547755,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547756,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547756,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547756,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547757,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547757,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547757,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547758,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547758,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547758,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547759,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547759,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547759,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547760,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547760,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547760,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547761,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547761,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547761,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547762,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547762,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547762,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547763,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547763,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547763,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547764,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547764,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547764,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547765,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547765,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547765,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547766,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547766,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547766,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547767,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547767,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547767,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547768,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547768,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547768,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547769,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547769,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547769,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547770,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547770,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547770,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547771,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547771,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547771,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547772,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547772,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547772,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547773,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547773,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547773,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547774,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547774,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547774,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547775,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547775,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547775,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547776,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547776,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547776,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547777,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547777,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547777,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547778,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547778,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547778,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547779,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547779,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547779,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547780,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547780,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547780,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547781,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547781,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547781,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547782,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547782,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547782,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547783,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547783,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547783,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547784,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547784,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547784,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547785,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547785,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547785,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547786,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
1547786,2019,06-1011-31-1-01-03-0001,127508,8 - Split,597924
1547786,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547787,2019,06-1011-31-1-01-03-6500,127508,8 - Split,597924
1547787,2019,06-1011-31-1-01-03-0000,127508,8 - Split,597924
